Date,Weekly_Sales,Temperature,Fuel_Price,CPI,Unemployment,Year,Quarter,Month,WeekOfYear,DayOfMonth,IsMonthStart,IsMonthEnd,DaysSinceStart,Weekly_Sales_lag_1,Weekly_Sales_lag_2,Weekly_Sales_lag_4,Holiday_Flag_numeric,Holiday_Flag_lag_1,Weekly_Sales_roll_mean_4,Weekly_Sales_roll_std_4,Weekly_Sales_roll_mean_12,Weekly_Sales_roll_std_12,Store_Weekly_Sales_mean,Store_Weekly_Sales_median,Store_2,Store_3,Store_4,Store_5,Store_6,Store_7,Store_8,Store_9,Store_10,Store_11,Store_12,Store_13,Store_14,Store_15,Store_16,Store_17,Store_18,Store_19,Store_20,Store_21,Store_22,Store_23,Store_24,Store_25,Store_26,Store_27,Store_28,Store_29,Store_30,Store_31,Store_32,Store_33,Store_34,Store_35,Store_36,Store_37,Store_38,Store_39,Store_40,Store_41,Store_42,Store_43,Store_44,Store_45,Holiday_Flag_1
2012-02-24,-1.31732789493103,-0.14594478048235696,0.4680430043179885,1.1838944051204179,-1.4310721931423211,1.309124558454322,1,2,-1.2673800883267508,24,0,0,0.8784390986221379,-1.2371068306127713,-1.2502847653164364,-1.346367315730445,0,-0.2728758730411983,-1.302162174539171,-0.4997573032205765,-1.304164920937549,-0.5282847074543079,-1.3495560252890078,-1.3418511431314535,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012-03-02,-1.232200321155553,0.012323901947617217,0.6317270974894031,1.189321705542204,-1.4310721931423211,1.309124558454322,1,3,-1.1961826101383357,2,0,0,0.902621308292498,-1.317164851997991,-1.2372645976590806,-1.2775761866435813,0,-0.2728758730411983,-1.294671698689355,-0.5756812720494298,-1.3141905229081532,-0.5287025371832996,-1.3495560252890078,-1.3418511431314535,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012-03-09,-1.2537796627065416,-0.14920805228503697,0.7168428259385393,1.1947490034014083,-1.4310721931423211,1.309124558454322,1,3,-1.1249851319499207,9,0,0,0.926803517962858,-1.232075567898516,-1.3173398876403317,-1.2498742909918756,0,-0.2728758730411983,-1.2830261797533187,-0.5528897662471249,-1.3154792669332307,-0.5318300456851759,-1.3495560252890078,-1.3418511431314535,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012-03-16,-1.2680982266623722,0.16950482711003165,0.8587023733537658,1.1986688956248448,-1.4310721931423211,1.309124558454322,1,3,-1.0537876537615054,16,0,0,0.9509857276332181,-1.2536452032408145,-1.232232249696379,-1.2368527399377198,0,-0.2728758730411983,-1.283922607075641,-0.5541852802751079,-1.3205284281699976,-0.5453147324901055,-1.3495560252890078,-1.3418511431314535,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012-03-23,-1.3008778505421172,0.21791002551644997,0.9743724658615657,1.2005789162298386,-1.4310721931423211,1.309124558454322,1,3,-0.9825901755730905,23,0,0,0.9751679373035781,-1.2679573268254427,-1.2538065376307954,-1.316936537943049,0,-0.2728758730411983,-1.2917769458868122,-0.5716726872325241,-1.3391948661960107,-0.7207765351010279,-1.3495560252890078,-1.3418511431314535,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012-03-30,-1.2827261511438037,0.39847773193140396,1.1009548312474606,1.2024889342722505,-1.4310721931423211,1.309124558454322,1,3,-0.9113926973846753,30,0,0,0.9993501469739382,-1.300722206702485,-1.2681217483549287,-1.2318198572865062,0,-0.2728758730411983,-1.2875907536708904,-0.6130146931508564,-1.343631604761088,-0.7284912181830876,-1.3495560252890078,-1.3418511431314535,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012-04-06,-1.152881749928884,0.5420616912493189,1.2013477417259282,1.2043989548772445,-1.545280979521242,1.309124558454322,2,4,-0.8401952191962603,6,0,0,1.0235323566442982,-1.2825786717878755,-1.3008936956496369,-1.2533964374956215,0,-0.2728758730411983,-1.3004485205680036,-0.6619696527429344,-1.340617897074073,-0.7313062420130425,-1.3495560252890078,-1.3418511431314535,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012-04-13,-1.2455606737217497,0.5507637493897983,1.2013477417259282,1.2063089729196563,-1.545280979521242,1.309124558454322,2,4,-0.7689977410078451,13,0,0,1.0477145663146583,-1.1527926735067255,-1.28274624715623,-1.267713169215277,0,-0.2728758730411983,-1.2747721122199949,-0.39789843836483935,-1.3231479373490913,-0.6816613571881205,-1.3495560252890078,-1.3418511431314535,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012-04-20,-1.285001142248821,0.3750909506788644,1.1707933776672634,1.2076958526291952,-1.545280979521242,1.309124558454322,2,4,-0.6978002628194301,20,0,0,1.0718967759850184,-1.2454299110890388,-1.1529322539042322,-1.3004885985394194,0,-0.2728758730411983,-1.269036776408406,-0.4033375789704388,-1.3130748883282515,-0.7165515360322144,-1.3495560252890078,-1.3418511431314535,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012-04-27,-1.2944646211394997,0.463743167985001,1.0332987394032753,1.209082732338735,-1.545280979521242,1.309124558454322,2,4,-0.626602784631015,27,0,0,1.0960789856553783,-1.2848526396207796,-1.245589473432209,-1.2823392218740541,0,-0.2728758730411983,-1.2649964862365048,-0.4264919518279858,-1.3077352993283744,-0.7496668469009793,-1.3495560252890078,-1.3418511431314535,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012-05-04,-1.2290723284162266,0.9064603758819053,0.891439191988049,1.2104696094856922,-1.545280979521242,1.309124558454322,2,5,-0.5554053064425999,4,0,0,1.1202611953257384,-1.2943118619172138,-1.2850207054862912,-1.1525114358455264,0,-0.2728758730411983,-1.2679836813200596,-0.4105394602513474,-1.3091619939564112,-0.7450215839526669,-1.3495560252890078,-1.3418511431314535,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012-05-11,-1.2781028826482022,0.7079446745522128,0.7583094628752981,1.211856489195231,-1.545280979521242,1.309124558454322,2,5,-0.48420782825418485,11,0,0,1.1444434049960985,-1.2289489821043567,-1.294481968146524,-1.245178500231448,0,-0.2728758730411983,-1.2873725898877024,-0.5993331117433235,-1.3073304620047919,-0.7407860148363166,-1.3495560252890078,-1.3418511431314535,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012-05-18,-1.273901123530528,0.5447810844182186,0.6317270974894031,1.21228829453772,-1.545280979521242,1.309124558454322,2,5,-0.41301035006576975,18,0,0,1.1686256146664584,-1.2779574828000633,-1.2291049894945076,-1.2846139218660089,0,-0.2728758730411983,-1.2956539013830461,-0.6110296014744823,-1.3108638050367394,-0.7417444636718283,-1.3495560252890078,-1.3418511431314535,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012-05-25,-1.2633840976668647,0.9679186614990436,0.48113773177170127,1.212338067570806,-1.545280979521242,1.309124558454322,2,5,-0.34181287187735465,25,0,0,1.1928078243368185,-1.2737576135987598,-1.2781240613732883,-1.2940761897882964,0,-0.2728758730411983,-1.292829178795281,-0.6177483945014609,-1.3071093322163096,-0.7582175048767453,-1.3495560252890078,-1.3418511431314535,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012-06-01,-1.2310016691489207,1.0489565779322605,0.35019045723456904,1.212387843166474,-1.545280979521242,1.309124558454322,2,6,-0.27061539368893955,1,1,0,1.2169900340071786,-1.2632453182060235,-1.2739232862559582,-1.228692264812281,0,-0.2728758730411983,-1.2849198356742608,-0.6502281181229359,-1.3098053337281492,-0.762242641263534,-1.3495560252890078,-1.3418511431314535,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012-06-08,-1.2639093130271373,1.119660800323658,0.2432501830292446,1.212437616199561,-1.545280979521242,1.309124558454322,2,6,-0.19941791550052448,8,0,0,1.2411722436775388,-1.2308774550356056,-1.2634087233504934,-1.2777165449824575,0,-0.2728758730411983,-1.2854108125352417,-0.6554574661871768,-1.3078360563686304,-0.7578441250613974,-1.3495560252890078,-1.3418511431314535,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012-06-15,-1.2898556475460767,1.1533812756180168,0.11448536306773095,1.2127712669579838,-1.545280979521242,1.309124558454322,2,6,-0.1282204373121094,15,0,0,1.2653544533478986,-1.263770297328787,-1.2310338783993147,-1.2735153235314853,0,-0.2728758730411983,-1.2817988459496747,-0.6704206442326309,-1.3074739027504034,-0.7581873448674943,-1.3495560252890078,-1.3418511431314535,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012-06-22,-1.2940987513618134,1.0951862618035586,0.011909998013644747,1.2138146094671678,-1.545280979521242,1.309124558454322,2,6,-0.0570229591236943,22,0,0,1.2895366630182588,-1.2897049614018519,-1.2639338157117839,-1.2629996434504922,0,-0.2728758730411983,-1.2858589385952388,-0.6397171823289243,-1.3065209753225675,-0.7627976972663129,-1.3495560252890078,-1.3418511431314535,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012-06-29,-1.2857348385208411,1.4492512523943262,-0.11903727652348751,1.214857951976352,-1.545280979521242,1.309124558454322,2,6,0.014174519064720783,29,0,0,1.3137188726886189,-1.2939461567047161,-1.2898740739180703,-1.2306213586621244,0,-0.2728758730411983,-1.2936751755106353,-0.6116969085477522,-1.3075041964333967,-0.7589194829264146,-1.3495560252890078,-1.3418511431314535,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012-07-06,-1.2647973725013901,1.191996658616395,-0.24780209648500115,1.215901294485536,-1.704529850669316,1.309124558454322,3,7,0.08537199725313586,6,0,0,1.337901082358979,-1.2855860058823074,-1.294116184051043,-1.2635247916030066,0,-0.2728758730411983,-1.3076036222771312,-0.7000193064360556,-1.3189900447740093,-0.8422422948512369,-1.3495560252890078,-1.3418511431314535,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012-07-13,-1.3101112884024266,1.1066077131129386,-0.18451091379205412,1.2169446369947194,-1.704529850669316,1.309124558454322,3,7,0.15656947544155095,13,0,0,1.3620832920293389,-1.2646579573612604,-1.2857542299356621,-1.28946780596967,0,-0.2728758730411983,-1.3078296148380328,-0.7024447312859411,-1.3206531585721057,-0.8479546314756662,-1.3495560252890078,-1.3418511431314535,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012-07-20,-1.3010497336054485,1.1212924362249979,-0.06447591213301598,1.2171698290262551,-1.704529850669316,1.309124558454322,3,7,0.22776695362996605,20,0,0,1.386265501699699,-1.3099514914390957,-1.2648216672134225,-1.2937103668281433,0,-0.2728758730411983,-1.3129842517543022,-0.6693128336386344,-1.3228240627911017,-0.8357876178659452,-1.3495560252890078,-1.3418511431314535,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012-07-27,-1.3270989950436232,1.3393877683707702,0.14503972712639562,1.2173950184952087,-1.704529850669316,1.309124558454322,3,7,0.2989644318183811,27,0,0,1.410447711370059,-1.3008940124542412,-1.310124971152282,-1.2853475242525774,0,-0.2728758730411983,-1.3147531313435226,-0.6638818708695879,-1.3233933804026934,-0.8329243279726389,-1.3495560252890078,-1.3418511431314535,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012-08-03,-1.2956324367411791,1.4400053156200665,0.16686427288258385,1.2176202105267442,-1.704529850669316,1.309124558454322,3,8,0.3701619100067962,3,0,0,1.4346299210404192,-1.3269315571508677,-1.301065538460067,-1.2644127374391394,0,-0.2728758730411983,-1.3252794439758793,-0.6272937230173166,-1.3318683013710437,-0.8324919131026947,-1.3495560252890078,-1.3418511431314535,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012-08-10,-1.327221579718072,1.442724708788966,0.33491327520523767,1.2178453999956977,-1.704529850669316,1.309124558454322,3,8,0.4413593881952113,10,0,0,1.458812130710779,-1.29547915224513,-1.3271086994813692,-1.3097208548679136,0,-0.2728758730411983,-1.3331263228563435,-0.6980718403334997,-1.3333838235310809,-0.8311947293544792,-1.3495560252890078,-1.3418511431314535,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012-08-17,-1.3140780965803642,1.473181912280645,0.5029622775278905,1.2199051163995263,-1.704529850669316,1.309124558454322,3,8,0.5125568663836264,17,0,0,1.4829943403811392,-1.3270540866877476,-1.2956495102601424,-1.300660459608201,0,-0.2728758730411983,-1.3374805341049154,-0.6810751592201951,-1.3379936574439637,-0.8179654532123836,-1.3495560252890078,-1.3418511431314535,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012-08-24,-1.301726902507637,1.0342718548202012,0.609902551733215,1.2233407292858025,-1.704529850669316,1.309124558454322,3,8,0.5837543445720415,24,0,0,1.5071765500514993,-1.3139165153796453,-1.3272312554479941,-1.3267063877233358,0,-0.2728758730411983,-1.3407959799713445,-0.6916324904253982,-1.3423764203098536,-0.8189344896827898,-1.3495560252890078,-1.3418511431314535,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012-08-31,-1.2585873698639656,1.2953335990345918,0.6491867340943541,1.226776342172078,-1.704529850669316,1.309124558454322,3,8,0.6549518227604566,31,0,1,1.5313587597218592,-1.301570876771479,-1.3140908503524982,-1.2952438559536221,0,-0.2728758730411983,-1.3343393131220211,-0.696847785695434,-1.3484909887615337,-0.8561683305837147,-1.3495560252890078,-1.3418511431314535,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012-09-07,-1.2477042205741615,1.4068287189594877,0.8499725550512902,1.2302119550583537,-1.704529850669316,1.309124558454322,3,9,0.7261493009488716,7,0,0,1.5555409693922193,-1.2584507479314702,-1.3017425487776215,-1.3268289567115699,1,-0.2728758730411983,-1.3249121184632504,-0.6077262654413685,-1.3480308787806716,-0.8520256120518906,-1.3495560252890078,-1.3418511431314535,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2012-09-14,-1.3398297740283194,0.8819858373618068,0.8216006455682452,1.2338901880973625,-1.704529850669316,1.309124558454322,3,9,0.7973467791372867,14,0,0,1.5797231790625794,-1.2475724937918709,-1.258613118882292,-1.313687155444009,0,3.6640458136858687,-1.3046766138038675,-0.5932365149645472,-1.344386666194641,-0.8304615576695009,-1.3495560252890078,-1.3418511431314535,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012-09-21,-1.3262304302648633,0.5795893169801374,0.8303304638707206,1.2390241318024415,-1.704529850669316,1.309124558454322,3,9,0.8685442573257018,21,0,0,1.6039053887329395,-1.3396566099368605,-1.2477325182922931,-1.301337541858309,0,-0.2728758730411983,-1.311229877073614,-0.5369998257163918,-1.348340353657805,-0.8147147795281876,-1.3495560252890078,-1.3418511431314535,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012-09-28,-1.321094194005786,0.9733574478368431,0.7102954622116825,1.2441580755075203,-1.704529850669316,1.309124558454322,3,9,0.9397417355141169,28,0,0,1.6280875984032994,-1.326063383045335,-1.339836497074094,-1.2582035294478475,0,-0.2728758730411983,-1.3174655123542738,-0.5121214444732728,-1.351841410578384,-0.8107093254479394,-1.3495560252890078,-1.3418511431314535,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012-10-05,-1.26147483139756,0.5839403460503771,0.603355188006358,1.2492920166500174,-1.8501058389410399,1.309124558454322,4,10,1.010939213702532,5,0,0,1.6522698080736595,-1.3209294570226888,-1.3262403381098056,-1.2473217727907049,0,-0.2728758730411983,-1.3333721916603094,-0.5417018958360298,-1.3567085669291408,-0.8199365560665125,-1.3495560252890078,-1.3418511431314535,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012-10-12,-1.2935484610400514,0.3158081795968463,0.5684359147964562,1.2544259603550962,-1.8501058389410399,1.309124558454322,4,10,1.0821366918909472,12,0,0,1.6764520177440196,-1.2613369107088368,-1.3211053046941337,-1.339435537648452,0,-0.2728758730411983,-1.3368765240787832,-0.579777318987031,-1.3525036893843034,-0.806528704297724,-1.3495560252890078,-1.3418511431314535,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012-10-19,-1.315266675119809,0.47516461929438103,0.5531587327671238,1.2555663170992892,-1.8501058389410399,1.309124558454322,4,10,1.1533341700793622,19,0,0,1.7006342274143798,-1.293396113898973,-1.2614999042078832,-1.3258379340881106,0,-0.2728758730411983,-1.3250988979767702,-0.6076981096788533,-1.3518551649129429,-0.8060696144149395,-1.3495560252890078,-1.3418511431314535,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2012-10-26,-1.3040470430375326,0.6127659136407162,0.36110273011266314,1.2560410764437648,-1.8501058389410399,1.309124558454322,4,10,1.2245316482677773,26,0,0,1.7248164370847396,-1.3151045593063297,-1.293566022600511,-1.3207023550735661,0,-0.2728758730411983,-1.3223088516182064,-0.623378065377106,-1.350832198615336,-0.8096401451152878,-1.3495560252890078,-1.3418511431314535,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2010-02-05,1.1112013844855264,-1.0879425741892834,-1.67730984351536,0.9635104824070378,-0.37263020106724615,-1.206248070989882,1,2,-1.480972522891996,5,0,0,-1.7090573361063877,,,,0,,-1.3144206265251726,-0.6229703933031799,-1.3512629480452187,-0.8026237481031553,0.9677310391178188,0.9473182389876517,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2010-02-12,1.027223381740761,-1.0803282733163637,-1.7296887533302128,0.9672951779214402,-0.37263020106724615,-1.206248070989882,1,2,-1.4097750447035808,12,0,0,-1.6848751264360275,1.1102720951089948,,,1,-0.2728758730411983,-0.5093586687570674,7.109930798468828,-1.1212835024326095,2.6169858918856606,0.9677310391178188,0.9473182389876517,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2010-02-19,0.9563000308214323,-0.9166208045485896,-1.803892208901255,0.9684768383647161,-0.37263020106724615,-1.206248070989882,1,2,-1.3385775665151658,19,0,0,-1.6606929167656674,1.0263318649727249,1.110620660066639,,0,3.6640458136858687,0.2780918526310052,7.011689035676836,-0.900464053181673,3.7499960569587265,0.9677310391178188,0.9473182389876517,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2010-02-26,0.7131872998268358,-0.7251755254580363,-1.7013168438471677,0.9692246613378585,-0.37263020106724615,-1.206248070989882,1,2,-1.2673800883267508,26,0,0,-1.6365107070953075,0.9554404147878733,1.0266623239379913,,0,-0.2728758730411983,1.0488468031986107,-0.33754094251957983,-0.687498628426101,4.39119816614545,0.9677310391178188,0.9473182389876517,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2010-03-05,1.0182822012531294,-0.5875742311117012,-1.56163975100756,0.9699724817484189,-0.37263020106724615,-1.206248070989882,1,3,-1.1961826101383357,5,0,0,-1.6123284974249474,0.7124370338814903,0.95575558239577,1.1112819813155181,0,-0.2728758730411983,0.9678238103482446,0.19270993876256517,-0.5015310370502625,4.650852271459009,0.9677310391178188,0.9473182389876517,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2010-03-12,0.9408696713368454,-0.08774976666789902,-1.469976658831568,0.9707203047215612,-0.37263020106724615,-1.206248070989882,1,3,-1.1249851319499207,12,0,0,-1.5881462877545873,1.0173947061538517,0.7126997854148138,1.02731472458795,0,-0.2728758730411983,0.9441778217806119,0.05590787565552977,-0.2878149144957226,4.902855693487094,0.9677310391178188,0.9473182389876517,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2010-03-19,1.1844402196738377,-0.2112102165359548,-1.354306566323767,0.9664021436682249,-0.37263020106724615,-1.206248070989882,1,3,-1.0537876537615054,19,0,0,-1.5639640780842272,0.9400169957508882,1.017723237364939,0.9564004491827294,0,-0.2728758730411983,0.9222026087196376,-0.020735239754328585,-0.07271113563782647,4.8768560034824695,0.9677310391178188,0.9473182389876517,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2010-03-26,0.7839917620920502,-0.3640401126281291,-1.3281171114163406,0.9612396553605845,-0.37263020106724615,-1.206248070989882,1,3,-0.9825901755730905,26,0,0,-1.5397818684138673,1.183477988077227,0.9403288365117286,0.7133188274489242,0,-0.2728758730411983,0.9802595148369599,0.3309669621983257,0.1640823381216919,4.754100494264736,0.9677310391178188,0.9473182389876517,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2010-04-02,1.3244450894965594,0.245103957205449,-1.3564890208993867,0.9560771670529442,-0.5069461681466825,-1.206248070989882,2,4,-0.9113926973846753,2,0,0,-1.5155996587435072,0.7832096488873573,1.1838423436198857,1.0183746882342122,0,-0.2728758730411983,0.9982777694859838,0.16561881621821486,0.36262316071781964,4.266268256778363,0.9677310391178188,0.9473182389876517,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2010-04-09,1.1375567633726358,0.3109132718928271,-1.245183837542824,0.9509146761827219,-0.5069461681466825,-1.206248070989882,2,4,-0.8401952191962603,9,0,0,-1.491417449073147,1.3234198848717456,0.7834876661451825,0.9409720642022144,0,-0.2728758730411983,1.0761898206189662,0.5926795143119686,0.6065137566219088,3.7136547629748073,0.9677310391178188,0.9473182389876517,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2010-04-16,0.8706181083489235,0.2853509761051681,-1.1622505636693075,0.9474155368849648,-0.5069461681466825,-1.206248070989882,2,4,-0.7689977410078451,16,0,0,-1.4672352394027872,1.1366156195654684,1.323814426022814,1.1845114446950618,0,-0.2728758730411983,1.1262425714922395,0.5238571353084746,0.8358030308553288,2.6079241679312553,0.9677310391178188,0.9473182389876517,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2010-04-23,0.9079218785318506,0.1999620306017107,-1.1906224731523525,0.9461341945586629,-0.5069461681466825,-1.206248070989882,2,4,-0.6978002628194301,23,0,0,-1.443053029732427,0.8697970313328085,1.1369698668479318,0.7841142294132947,0,-0.2728758730411983,1.0463814082908822,0.6250258365476111,1.0419643810620043,-0.07448879900272883,0.9677310391178188,0.9473182389876517,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
